Location,Latitude,Longitude,Timestamp,Datetime,Year,Month,Day,Hour,T2M,RH2M,WS10M,WS50M,CLOUD_AMT,ALLSKY_SFC_SW_DWN,SZA
Karnali_Center,29.267,82.183,2025092300,2025-09-23 00:00:00,2025,9,23,0,13.38,100.0,0.86,1.12,67.59,0.0,90.0
Karnali_Center,29.267,82.183,2025092301,2025-09-23 01:00:00,2025,9,23,1,13.12,100.0,0.74,0.98,85.49,0.0,90.0
Karnali_Center,29.267,82.183,2025092302,2025-09-23 02:00:00,2025,9,23,2,13.05,99.64,0.49,0.67,63.04,0.0,90.0
Karnali_Center,29.267,82.183,2025092303,2025-09-23 03:00:00,2025,9,23,3,12.92,97.99,0.32,0.48,73.04,0.0,90.0
Karnali_Center,29.267,82.183,2025092304,2025-09-23 04:00:00,2025,9,23,4,12.65,97.24,0.33,0.52,57.29,0.0,90.0
Karnali_Center,29.267,82.183,2025092305,2025-09-23 05:00:00,2025,9,23,5,12.87,93.53,0.27,0.43,49.5,16.25,87.48
Karnali_Center,29.267,82.183,2025092306,2025-09-23 06:00:00,2025,9,23,6,14.2,88.94,0.25,0.37,32.44,183.73,75.45
Karnali_Center,29.267,82.183,2025092307,2025-09-23 07:00:00,2025,9,23,7,16.14,80.54,1.2,1.13,32.68,397.02,62.78
Karnali_Center,29.267,82.183,2025092308,2025-09-23 08:00:00,2025,9,23,8,17.97,73.95,2.43,1.9,28.71,623.88,50.77
Karnali_Center,29.267,82.183,2025092309,2025-09-23 09:00:00,2025,9,23,9,19.18,70.28,3.31,2.56,35.48,769.6,40.16
Karnali_Center,29.267,82.183,2025092310,2025-09-23 10:00:00,2025,9,23,10,19.94,68.58,3.91,3.06,49.69,861.67,32.46
Karnali_Center,29.267,82.183,2025092311,2025-09-23 11:00:00,2025,9,23,11,20.46,67.55,4.25,3.36,51.85,852.0,30.04
Karnali_Center,29.267,82.183,2025092312,2025-09-23 12:00:00,2025,9,23,12,20.57,67.56,4.44,3.59,11.95,703.6,34.06
Karnali_Center,29.267,82.183,2025092313,2025-09-23 13:00:00,2025,9,23,13,20.26,68.9,4.48,3.72,58.09,522.8,42.72
Karnali_Center,29.267,82.183,2025092314,2025-09-23 14:00:00,2025,9,23,14,19.6,71.14,4.29,3.67,56.04,391.1,53.8
Karnali_Center,29.267,82.183,2025092315,2025-09-23 15:00:00,2025,9,23,15,18.65,74.73,3.98,3.5,55.75,224.45,66.04
Karnali_Center,29.267,82.183,2025092316,2025-09-23 16:00:00,2025,9,23,16,17.36,80.83,3.34,3.03,47.56,96.28,78.82
Karnali_Center,29.267,82.183,2025092317,2025-09-23 17:00:00,2025,9,23,17,15.54,93.82,1.69,2.16,35.91,4.75,89.16
Karnali_Center,29.267,82.183,2025092318,2025-09-23 18:00:00,2025,9,23,18,14.77,98.36,1.32,1.98,30.34,0.0,90.0
Karnali_Center,29.267,82.183,2025092319,2025-09-23 19:00:00,2025,9,23,19,14.43,99.75,1.38,2.05,31.7,0.0,90.0
Karnali_Center,29.267,82.183,2025092320,2025-09-23 20:00:00,2025,9,23,20,14.12,100.0,1.53,2.28,54.95,0.0,90.0
Karnali_Center,29.267,82.183,2025092321,2025-09-23 21:00:00,2025,9,23,21,13.8,100.0,1.64,2.45,11.32,0.0,90.0
Karnali_Center,29.267,82.183,2025092322,2025-09-23 22:00:00,2025,9,23,22,13.57,100.0,1.72,2.61,79.55,0.0,90.0
Karnali_Center,29.267,82.183,2025092323,2025-09-23 23:00:00,2025,9,23,23,13.37,100.0,1.72,2.58,73.77,0.0,90.0
Karnali_Center,29.267,82.183,2025092400,2025-09-24 00:00:00,2025,9,24,0,13.08,100.0,1.72,2.47,47.02,0.0,90.0
Karnali_Center,29.267,82.183,2025092401,2025-09-24 01:00:00,2025,9,24,1,12.79,100.0,1.66,2.33,59.27,0.0,90.0
Karnali_Center,29.267,82.183,2025092402,2025-09-24 02:00:00,2025,9,24,2,12.53,100.0,1.62,2.26,45.15,0.0,90.0
Karnali_Center,29.267,82.183,2025092403,2025-09-24 03:00:00,2025,9,24,3,12.2,100.0,1.58,2.14,53.17,0.0,90.0
Karnali_Center,29.267,82.183,2025092404,2025-09-24 04:00:00,2025,9,24,4,11.95,100.0,1.55,2.08,48.74,0.0,90.0
Karnali_Center,29.267,82.183,2025092405,2025-09-24 05:00:00,2025,9,24,5,11.91,99.39,1.46,1.97,37.31,19.17,87.55
Karnali_Center,29.267,82.183,2025092406,2025-09-24 06:00:00,2025,9,24,6,13.35,95.63,1.51,1.82,18.21,210.43,75.57
Karnali_Center,29.267,82.183,2025092407,2025-09-24 07:00:00,2025,9,24,7,14.8,89.01,2.04,2.06,17.75,439.52,62.92
Karnali_Center,29.267,82.183,2025092408,2025-09-24 08:00:00,2025,9,24,8,16.31,81.69,2.26,2.05,15.08,656.28,50.95
Karnali_Center,29.267,82.183,2025092409,2025-09-24 09:00:00,2025,9,24,9,17.8,72.81,2.33,1.86,31.57,781.53,40.41
Karnali_Center,29.267,82.183,2025092410,2025-09-24 10:00:00,2025,9,24,10,19.12,65.51,2.62,1.99,46.23,868.35,32.79
Karnali_Center,29.267,82.183,2025092411,2025-09-24 11:00:00,2025,9,24,11,20.08,60.93,3.09,2.4,25.62,895.53,30.43
Karnali_Center,29.267,82.183,2025092412,2025-09-24 12:00:00,2025,9,24,12,20.4,60.35,3.49,2.78,64.51,733.9,34.44
Karnali_Center,29.267,82.183,2025092413,2025-09-24 13:00:00,2025,9,24,13,20.21,61.93,3.66,2.98,44.86,680.0,43.07
Karnali_Center,29.267,82.183,2025092414,2025-09-24 14:00:00,2025,9,24,14,19.58,64.72,3.48,2.92,68.72,457.38,54.11
Karnali_Center,29.267,82.183,2025092415,2025-09-24 15:00:00,2025,9,24,15,18.59,69.22,3.2,2.77,61.82,274.73,66.32
Karnali_Center,29.267,82.183,2025092416,2025-09-24 16:00:00,2025,9,24,16,17.19,76.96,2.57,2.39,54.94,107.0,79.09
Karnali_Center,29.267,82.183,2025092417,2025-09-24 17:00:00,2025,9,24,17,15.25,91.35,1.22,1.62,43.52,4.53,89.25
Karnali_Center,29.267,82.183,2025092418,2025-09-24 18:00:00,2025,9,24,18,14.44,93.13,0.82,1.06,33.93,0.0,90.0
Karnali_Center,29.267,82.183,2025092419,2025-09-24 19:00:00,2025,9,24,19,14.25,95.04,0.62,0.8,34.96,0.0,90.0
Karnali_Center,29.267,82.183,2025092420,2025-09-24 20:00:00,2025,9,24,20,13.92,96.47,0.57,0.73,51.78,0.0,90.0
Karnali_Center,29.267,82.183,2025092421,2025-09-24 21:00:00,2025,9,24,21,13.47,97.84,0.54,0.73,74.35,0.0,90.0
Karnali_Center,29.267,82.183,2025092422,2025-09-24 22:00:00,2025,9,24,22,12.91,99.13,0.56,0.78,85.17,0.0,90.0
Karnali_Center,29.267,82.183,2025092423,2025-09-24 23:00:00,2025,9,24,23,12.57,99.12,0.64,0.86,82.85,0.0,90.0
Karnali_Center,29.267,82.183,2025092500,2025-09-25 00:00:00,2025,9,25,0,11.94,99.89,0.93,1.23,78.06,0.0,90.0
Karnali_Center,29.267,82.183,2025092501,2025-09-25 01:00:00,2025,9,25,1,11.28,100.0,1.17,1.54,62.35,0.0,90.0
Karnali_Center,29.267,82.183,2025092502,2025-09-25 02:00:00,2025,9,25,2,10.69,100.0,1.29,1.6,92.16,0.0,90.0
Karnali_Center,29.267,82.183,2025092503,2025-09-25 03:00:00,2025,9,25,3,9.87,99.93,1.56,1.8,97.09,0.0,90.0
Karnali_Center,29.267,82.183,2025092504,2025-09-25 04:00:00,2025,9,25,4,8.96,99.18,1.86,2.07,82.24,0.0,90.0
Karnali_Center,29.267,82.183,2025092505,2025-09-25 05:00:00,2025,9,25,5,8.54,94.56,2.02,2.2,75.42,17.67,87.62
Karnali_Center,29.267,82.183,2025092506,2025-09-25 06:00:00,2025,9,25,6,11.62,82.33,1.97,2.17,64.09,200.88,75.7
Karnali_Center,29.267,82.183,2025092507,2025-09-25 07:00:00,2025,9,25,7,15.02,63.37,1.31,1.21,61.55,417.75,63.07
Karnali_Center,29.267,82.183,2025092508,2025-09-25 08:00:00,2025,9,25,8,18.15,48.38,1.35,0.98,56.89,635.33,51.14
Karnali_Center,29.267,82.183,2025092509,2025-09-25 09:00:00,2025,9,25,9,19.33,47.39,2.64,2.0,64.22,756.92,40.66
Karnali_Center,29.267,82.183,2025092510,2025-09-25 10:00:00,2025,9,25,10,20.07,48.51,3.31,2.51,70.4,823.28,33.12
Karnali_Center,29.267,82.183,2025092511,2025-09-25 11:00:00,2025,9,25,11,20.42,50.83,3.9,3.01,65.67,789.22,30.82
Karnali_Center,29.267,82.183,2025092512,2025-09-25 12:00:00,2025,9,25,12,20.34,54.36,4.22,3.31,3.91,715.5,34.83
Karnali_Center,29.267,82.183,2025092513,2025-09-25 13:00:00,2025,9,25,13,19.9,58.63,4.15,3.3,49.96,641.28,43.41
Karnali_Center,29.267,82.183,2025092514,2025-09-25 14:00:00,2025,9,25,14,19.2,63.01,3.77,3.05,59.87,382.23,54.42
Karnali_Center,29.267,82.183,2025092515,2025-09-25 15:00:00,2025,9,25,15,18.28,67.07,3.35,2.79,59.03,225.05,66.6
Karnali_Center,29.267,82.183,2025092516,2025-09-25 16:00:00,2025,9,25,16,16.9,73.54,2.79,2.49,55.08,88.38,79.36
Karnali_Center,29.267,82.183,2025092517,2025-09-25 17:00:00,2025,9,25,17,14.75,89.52,1.38,1.8,42.25,3.75,89.34
Karnali_Center,29.267,82.183,2025092518,2025-09-25 18:00:00,2025,9,25,18,13.85,92.14,0.76,1.02,2.27,0.0,90.0
Karnali_Center,29.267,82.183,2025092519,2025-09-25 19:00:00,2025,9,25,19,13.57,93.75,0.35,0.47,7.47,0.0,90.0
Karnali_Center,29.267,82.183,2025092520,2025-09-25 20:00:00,2025,9,25,20,13.01,96.59,0.57,0.73,13.29,0.0,90.0
Karnali_Center,29.267,82.183,2025092521,2025-09-25 21:00:00,2025,9,25,21,12.59,97.4,0.85,1.05,15.75,0.0,90.0
Karnali_Center,29.267,82.183,2025092522,2025-09-25 22:00:00,2025,9,25,22,12.35,96.05,1.0,1.19,82.94,0.0,90.0
Karnali_Center,29.267,82.183,2025092523,2025-09-25 23:00:00,2025,9,25,23,12.11,94.23,1.04,1.24,72.9,0.0,90.0
Karnali_Center,29.267,82.183,2025092600,2025-09-26 00:00:00,2025,9,26,0,11.79,92.65,1.14,1.37,70.16,0.0,90.0
Karnali_Center,29.267,82.183,2025092601,2025-09-26 01:00:00,2025,9,26,1,11.47,90.74,1.24,1.49,39.66,0.0,90.0
Karnali_Center,29.267,82.183,2025092602,2025-09-26 02:00:00,2025,9,26,2,11.53,86.36,1.28,1.5,54.51,0.0,90.0
Karnali_Center,29.267,82.183,2025092603,2025-09-26 03:00:00,2025,9,26,3,11.38,83.93,1.27,1.44,56.57,0.0,90.0
Karnali_Center,29.267,82.183,2025092604,2025-09-26 04:00:00,2025,9,26,4,11.02,83.11,1.4,1.54,47.44,0.0,90.0
Karnali_Center,29.267,82.183,2025092605,2025-09-26 05:00:00,2025,9,26,5,10.84,79.91,1.56,1.67,49.11,19.27,87.69
Karnali_Center,29.267,82.183,2025092606,2025-09-26 06:00:00,2025,9,26,6,13.1,78.62,1.45,1.64,43.61,206.93,75.82
Karnali_Center,29.267,82.183,2025092607,2025-09-26 07:00:00,2025,9,26,7,16.46,62.98,0.75,0.79,51.51,418.0,63.22
Karnali_Center,29.267,82.183,2025092608,2025-09-26 08:00:00,2025,9,26,8,18.2,57.38,2.11,1.68,54.93,614.17,51.32
Karnali_Center,29.267,82.183,2025092609,2025-09-26 09:00:00,2025,9,26,9,19.25,55.74,3.09,2.41,64.5,754.35,40.91
Karnali_Center,29.267,82.183,2025092610,2025-09-26 10:00:00,2025,9,26,10,20.0,55.93,3.66,2.87,2.72,826.17,33.45
Karnali_Center,29.267,82.183,2025092611,2025-09-26 11:00:00,2025,9,26,11,20.4,56.88,4.04,3.19,13.49,772.0,31.21
Karnali_Center,29.267,82.183,2025092612,2025-09-26 12:00:00,2025,9,26,12,20.39,58.78,4.18,3.34,59.28,691.8,35.21
Karnali_Center,29.267,82.183,2025092613,2025-09-26 13:00:00,2025,9,26,13,19.98,61.29,4.09,3.3,74.24,459.02,43.75
Karnali_Center,29.267,82.183,2025092614,2025-09-26 14:00:00,2025,9,26,14,19.34,63.65,3.76,3.09,79.85,308.58,54.72
Karnali_Center,29.267,82.183,2025092615,2025-09-26 15:00:00,2025,9,26,15,18.42,66.67,3.31,2.8,74.97,174.6,66.89
Karnali_Center,29.267,82.183,2025092616,2025-09-26 16:00:00,2025,9,26,16,17.04,72.63,2.56,2.31,69.5,65.18,79.63
Karnali_Center,29.267,82.183,2025092617,2025-09-26 17:00:00,2025,9,26,17,14.65,89.88,1.16,1.52,48.75,3.3,89.42
Karnali_Center,29.267,82.183,2025092618,2025-09-26 18:00:00,2025,9,26,18,13.52,93.9,0.83,0.93,38.64,0.0,90.0
Karnali_Center,29.267,82.183,2025092619,2025-09-26 19:00:00,2025,9,26,19,13.3,96.06,0.6,0.59,16.4,0.0,90.0
Karnali_Center,29.267,82.183,2025092620,2025-09-26 20:00:00,2025,9,26,20,13.24,96.58,0.39,0.51,53.5,0.0,90.0
Karnali_Center,29.267,82.183,2025092621,2025-09-26 21:00:00,2025,9,26,21,12.52,100.0,1.23,1.66,70.85,0.0,90.0
Karnali_Center,29.267,82.183,2025092622,2025-09-26 22:00:00,2025,9,26,22,12.58,100.0,1.0,1.35,73.11,0.0,90.0
Karnali_Center,29.267,82.183,2025092623,2025-09-26 23:00:00,2025,9,26,23,12.78,99.75,0.59,0.81,84.93,0.0,90.0
Karnali_Center,29.267,82.183,2025092700,2025-09-27 00:00:00,2025,9,27,0,12.56,99.68,0.5,0.66,71.52,0.0,90.0
Karnali_Center,29.267,82.183,2025092701,2025-09-27 01:00:00,2025,9,27,1,12.24,99.18,0.34,0.44,57.34,0.0,90.0
Karnali_Center,29.267,82.183,2025092702,2025-09-27 02:00:00,2025,9,27,2,11.68,100.0,0.45,0.51,65.61,0.0,90.0
Karnali_Center,29.267,82.183,2025092703,2025-09-27 03:00:00,2025,9,27,3,10.9,100.0,0.96,1.17,45.03,0.0,90.0
Karnali_Center,29.267,82.183,2025092704,2025-09-27 04:00:00,2025,9,27,4,10.27,100.0,1.33,1.59,66.49,0.0,90.0
Karnali_Center,29.267,82.183,2025092705,2025-09-27 05:00:00,2025,9,27,5,9.63,100.0,1.56,1.86,67.85,15.15,87.76
Karnali_Center,29.267,82.183,2025092706,2025-09-27 06:00:00,2025,9,27,6,11.54,89.41,1.97,1.91,64.93,164.48,75.95
Karnali_Center,29.267,82.183,2025092707,2025-09-27 07:00:00,2025,9,27,7,14.97,65.83,1.17,1.28,69.39,352.65,63.36
Karnali_Center,29.267,82.183,2025092708,2025-09-27 08:00:00,2025,9,27,8,17.88,51.38,0.97,0.55,71.55,550.83,51.51
Karnali_Center,29.267,82.183,2025092709,2025-09-27 09:00:00,2025,9,27,9,19.3,49.22,2.72,2.04,14.2,713.3,41.16
Karnali_Center,29.267,82.183,2025092710,2025-09-27 10:00:00,2025,9,27,10,20.01,50.68,3.51,2.7,12.92,803.72,33.78
Karnali_Center,29.267,82.183,2025092711,2025-09-27 11:00:00,2025,9,27,11,20.23,53.79,3.97,3.11,20.76,747.95,31.6
Karnali_Center,29.267,82.183,2025092712,2025-09-27 12:00:00,2025,9,27,12,20.02,57.84,4.22,3.37,64.94,673.42,35.59
Karnali_Center,29.267,82.183,2025092713,2025-09-27 13:00:00,2025,9,27,13,19.46,62.18,4.13,3.36,24.39,526.42,44.1
Karnali_Center,29.267,82.183,2025092714,2025-09-27 14:00:00,2025,9,27,14,18.7,66.18,3.72,3.08,65.47,346.1,55.03
Karnali_Center,29.267,82.183,2025092715,2025-09-27 15:00:00,2025,9,27,15,17.8,69.79,3.21,2.7,60.52,204.88,67.17
Karnali_Center,29.267,82.183,2025092716,2025-09-27 16:00:00,2025,9,27,16,16.51,76.04,2.63,2.36,49.23,98.2,79.39
Karnali_Center,29.267,82.183,2025092717,2025-09-27 17:00:00,2025,9,27,17,14.39,91.97,1.28,1.71,13.0,0.0,90.0
Karnali_Center,29.267,82.183,2025092718,2025-09-27 18:00:00,2025,9,27,18,13.67,96.05,0.73,0.96,9.92,0.0,90.0
Karnali_Center,29.267,82.183,2025092719,2025-09-27 19:00:00,2025,9,27,19,13.65,96.23,0.47,0.6,19.96,0.0,90.0
Karnali_Center,29.267,82.183,2025092720,2025-09-27 20:00:00,2025,9,27,20,13.51,96.55,0.44,0.56,31.78,0.0,90.0
Karnali_Center,29.267,82.183,2025092721,2025-09-27 21:00:00,2025,9,27,21,13.28,97.11,0.46,0.59,36.32,0.0,90.0
Karnali_Center,29.267,82.183,2025092722,2025-09-27 22:00:00,2025,9,27,22,13.04,97.86,0.49,0.62,40.84,0.0,90.0
Karnali_Center,29.267,82.183,2025092723,2025-09-27 23:00:00,2025,9,27,23,12.62,99.61,0.6,0.75,55.21,0.0,90.0
Karnali_Center,29.267,82.183,2025092800,2025-09-28 00:00:00,2025,9,28,0,12.26,100.0,0.72,0.89,44.37,0.0,90.0
Karnali_Center,29.267,82.183,2025092801,2025-09-28 01:00:00,2025,9,28,1,12.02,100.0,0.78,0.94,18.4,0.0,90.0
Karnali_Center,29.267,82.183,2025092802,2025-09-28 02:00:00,2025,9,28,2,11.88,100.0,0.68,0.83,35.97,0.0,90.0
Karnali_Center,29.267,82.183,2025092803,2025-09-28 03:00:00,2025,9,28,3,11.8,100.0,0.64,0.77,37.29,0.0,90.0
Karnali_Center,29.267,82.183,2025092804,2025-09-28 04:00:00,2025,9,28,4,11.61,100.0,0.71,0.85,40.4,0.0,90.0
Karnali_Center,29.267,82.183,2025092805,2025-09-28 05:00:00,2025,9,28,5,11.38,98.83,0.81,0.98,32.15,16.55,87.83
Karnali_Center,29.267,82.183,2025092806,2025-09-28 06:00:00,2025,9,28,6,12.72,92.0,0.88,1.0,14.6,200.73,76.08
Karnali_Center,29.267,82.183,2025092807,2025-09-28 07:00:00,2025,9,28,7,14.76,80.47,0.72,0.79,16.04,431.08,63.52
Karnali_Center,29.267,82.183,2025092808,2025-09-28 08:00:00,2025,9,28,8,16.58,72.23,1.27,0.94,13.9,649.65,51.71
Karnali_Center,29.267,82.183,2025092809,2025-09-28 09:00:00,2025,9,28,9,17.94,67.65,2.45,1.84,23.8,789.33,41.41
Karnali_Center,29.267,82.183,2025092810,2025-09-28 10:00:00,2025,9,28,10,18.4,67.42,3.37,2.65,37.67,858.45,34.12
Karnali_Center,29.267,82.183,2025092811,2025-09-28 11:00:00,2025,9,28,11,18.37,69.23,3.79,3.06,45.46,838.38,31.99
Karnali_Center,29.267,82.183,2025092812,2025-09-28 12:00:00,2025,9,28,12,18.16,71.46,3.78,3.11,25.58,847.6,35.98
Karnali_Center,29.267,82.183,2025092813,2025-09-28 13:00:00,2025,9,28,13,17.89,73.34,3.58,2.98,2.75,634.5,44.44
Karnali_Center,29.267,82.183,2025092814,2025-09-28 14:00:00,2025,9,28,14,17.57,75.07,3.32,2.81,1.7,426.35,55.34
Karnali_Center,29.267,82.183,2025092815,2025-09-28 15:00:00,2025,9,28,15,16.87,78.93,3.02,2.63,3.09,246.48,67.46
Karnali_Center,29.267,82.183,2025092816,2025-09-28 16:00:00,2025,9,28,16,15.7,86.46,2.39,2.19,4.15,101.12,79.73
Karnali_Center,29.267,82.183,2025092817,2025-09-28 17:00:00,2025,9,28,17,14.23,96.5,1.22,1.64,1.36,0.0,90.0
Karnali_Center,29.267,82.183,2025092818,2025-09-28 18:00:00,2025,9,28,18,13.72,99.0,1.08,1.48,36.35,0.0,90.0
Karnali_Center,29.267,82.183,2025092819,2025-09-28 19:00:00,2025,9,28,19,13.44,100.0,1.21,1.65,42.4,0.0,90.0
Karnali_Center,29.267,82.183,2025092820,2025-09-28 20:00:00,2025,9,28,20,13.17,100.0,1.33,1.81,7.29,0.0,90.0
Karnali_Center,29.267,82.183,2025092821,2025-09-28 21:00:00,2025,9,28,21,12.9,100.0,1.42,1.93,14.36,0.0,90.0
Karnali_Center,29.267,82.183,2025092822,2025-09-28 22:00:00,2025,9,28,22,12.68,100.0,1.47,1.98,16.29,0.0,90.0
Karnali_Center,29.267,82.183,2025092823,2025-09-28 23:00:00,2025,9,28,23,12.49,100.0,1.49,1.97,18.16,0.0,90.0
Karnali_Center,29.267,82.183,2025092900,2025-09-29 00:00:00,2025,9,29,0,12.4,100.0,1.42,1.83,54.46,0.0,90.0
Karnali_Center,29.267,82.183,2025092901,2025-09-29 01:00:00,2025,9,29,1,12.33,100.0,1.38,1.75,67.36,0.0,90.0
Karnali_Center,29.267,82.183,2025092902,2025-09-29 02:00:00,2025,9,29,2,12.09,100.0,1.41,1.79,64.37,0.0,90.0
Karnali_Center,29.267,82.183,2025092903,2025-09-29 03:00:00,2025,9,29,3,11.77,100.0,1.53,1.96,27.45,0.0,90.0
Karnali_Center,29.267,82.183,2025092904,2025-09-29 04:00:00,2025,9,29,4,11.39,100.0,1.71,2.25,58.71,0.0,90.0
Karnali_Center,29.267,82.183,2025092905,2025-09-29 05:00:00,2025,9,29,5,11.25,100.0,1.77,2.35,52.46,14.07,87.9
Karnali_Center,29.267,82.183,2025092906,2025-09-29 06:00:00,2025,9,29,6,13.01,97.49,1.68,2.02,38.06,178.27,76.21
Karnali_Center,29.267,82.183,2025092907,2025-09-29 07:00:00,2025,9,29,7,14.29,90.38,1.71,1.54,40.35,383.62,63.67
Karnali_Center,29.267,82.183,2025092908,2025-09-29 08:00:00,2025,9,29,8,15.9,80.85,1.64,1.28,38.76,587.0,51.9
Karnali_Center,29.267,82.183,2025092909,2025-09-29 09:00:00,2025,9,29,9,17.74,71.17,2.23,1.65,62.81,721.35,41.67
Karnali_Center,29.267,82.183,2025092910,2025-09-29 10:00:00,2025,9,29,10,18.87,66.46,3.05,2.3,73.17,786.72,34.45
Karnali_Center,29.267,82.183,2025092911,2025-09-29 11:00:00,2025,9,29,11,19.32,65.88,3.62,2.81,48.5,780.75,32.38
Karnali_Center,29.267,82.183,2025092912,2025-09-29 12:00:00,2025,9,29,12,19.27,66.79,3.9,3.13,3.52,701.47,36.36
Karnali_Center,29.267,82.183,2025092913,2025-09-29 13:00:00,2025,9,29,13,18.86,68.48,3.91,3.2,62.1,561.65,44.79
Karnali_Center,29.267,82.183,2025092914,2025-09-29 14:00:00,2025,9,29,14,18.16,70.54,3.75,3.12,69.32,324.38,55.65
Karnali_Center,29.267,82.183,2025092915,2025-09-29 15:00:00,2025,9,29,15,17.22,73.64,3.35,2.86,69.47,181.9,67.74
Karnali_Center,29.267,82.183,2025092916,2025-09-29 16:00:00,2025,9,29,16,16.01,79.17,2.73,2.46,68.77,65.35,80.07
Karnali_Center,29.267,82.183,2025092917,2025-09-29 17:00:00,2025,9,29,17,14.01,92.77,1.32,1.74,57.93,0.0,90.0
Karnali_Center,29.267,82.183,2025092918,2025-09-29 18:00:00,2025,9,29,18,13.22,96.04,0.98,1.3,70.33,0.0,90.0
Karnali_Center,29.267,82.183,2025092919,2025-09-29 19:00:00,2025,9,29,19,12.87,97.99,0.95,1.25,87.16,0.0,90.0
Karnali_Center,29.267,82.183,2025092920,2025-09-29 20:00:00,2025,9,29,20,12.59,98.74,0.98,1.29,61.84,0.0,90.0
Karnali_Center,29.267,82.183,2025092921,2025-09-29 21:00:00,2025,9,29,21,12.32,98.86,1.01,1.34,92.9,0.0,90.0
Karnali_Center,29.267,82.183,2025092922,2025-09-29 22:00:00,2025,9,29,22,12.18,98.06,0.96,1.29,88.54,0.0,90.0
Karnali_Center,29.267,82.183,2025092923,2025-09-29 23:00:00,2025,9,29,23,12.05,97.57,0.89,1.18,87.66,0.0,90.0
Karnali_Center,29.267,82.183,2025093000,2025-09-30 00:00:00,2025,9,30,0,11.82,97.25,0.89,1.17,28.63,0.0,90.0
Karnali_Center,29.267,82.183,2025093001,2025-09-30 01:00:00,2025,9,30,1,11.58,97.06,0.89,1.18,54.59,0.0,90.0
Karnali_Center,29.267,82.183,2025093002,2025-09-30 02:00:00,2025,9,30,2,11.35,96.62,0.93,1.24,57.24,0.0,90.0
Karnali_Center,29.267,82.183,2025093003,2025-09-30 03:00:00,2025,9,30,3,11.23,95.66,0.87,1.17,57.22,0.0,90.0
Karnali_Center,29.267,82.183,2025093004,2025-09-30 04:00:00,2025,9,30,4,11.14,94.87,0.85,1.16,58.6,0.0,90.0
Karnali_Center,29.267,82.183,2025093005,2025-09-30 05:00:00,2025,9,30,5,11.02,94.11,0.92,1.23,69.35,12.02,87.97
Karnali_Center,29.267,82.183,2025093006,2025-09-30 06:00:00,2025,9,30,6,12.3,93.01,1.04,1.37,81.35,112.05,76.34
Karnali_Center,29.267,82.183,2025093007,2025-09-30 07:00:00,2025,9,30,7,13.87,88.11,1.85,1.84,88.94,231.95,63.82
Karnali_Center,29.267,82.183,2025093008,2025-09-30 08:00:00,2025,9,30,8,15.44,79.0,2.36,2.08,96.48,387.83,52.09
Karnali_Center,29.267,82.183,2025093009,2025-09-30 09:00:00,2025,9,30,9,16.45,71.19,2.68,2.24,98.4,497.02,41.92
Karnali_Center,29.267,82.183,2025093010,2025-09-30 10:00:00,2025,9,30,10,16.85,68.01,3.04,2.49,94.19,582.8,34.79
Karnali_Center,29.267,82.183,2025093011,2025-09-30 11:00:00,2025,9,30,11,17.04,66.98,3.36,2.75,97.99,541.05,32.77
Karnali_Center,29.267,82.183,2025093012,2025-09-30 12:00:00,2025,9,30,12,17.0,66.75,3.56,2.96,44.19,564.5,36.74
Karnali_Center,29.267,82.183,2025093013,2025-09-30 13:00:00,2025,9,30,13,16.43,67.89,3.61,3.07,87.6,466.92,45.13
Karnali_Center,29.267,82.183,2025093014,2025-09-30 14:00:00,2025,9,30,14,15.73,69.87,3.33,2.89,96.59,277.27,55.96
Karnali_Center,29.267,82.183,2025093015,2025-09-30 15:00:00,2025,9,30,15,14.89,73.94,2.95,2.63,97.0,161.9,68.02
Karnali_Center,29.267,82.183,2025093016,2025-09-30 16:00:00,2025,9,30,16,13.77,82.49,2.18,2.2,99.59,41.3,80.4
Karnali_Center,29.267,82.183,2025093017,2025-09-30 17:00:00,2025,9,30,17,12.41,93.45,1.35,1.7,98.98,0.0,90.0
Karnali_Center,29.267,82.183,2025093018,2025-09-30 18:00:00,2025,9,30,18,12.03,94.93,1.16,1.44,94.7,0.0,90.0
Karnali_Center,29.267,82.183,2025093019,2025-09-30 19:00:00,2025,9,30,19,11.96,93.91,1.0,1.25,99.39,0.0,90.0
Karnali_Center,29.267,82.183,2025093020,2025-09-30 20:00:00,2025,9,30,20,11.59,96.05,1.0,1.22,99.45,0.0,90.0
Karnali_Center,29.267,82.183,2025093021,2025-09-30 21:00:00,2025,9,30,21,11.29,97.48,0.9,1.07,99.26,0.0,90.0
Karnali_Center,29.267,82.183,2025093022,2025-09-30 22:00:00,2025,9,30,22,11.05,97.71,0.71,0.86,99.37,0.0,90.0
Karnali_Center,29.267,82.183,2025093023,2025-09-30 23:00:00,2025,9,30,23,10.75,97.15,0.69,0.85,99.84,0.0,90.0
Karnali_Center,29.267,82.183,2025100100,2025-10-01 00:00:00,2025,10,1,0,10.27,96.95,0.68,0.88,99.81,0.0,90.0
Karnali_Center,29.267,82.183,2025100101,2025-10-01 01:00:00,2025,10,1,1,9.89,97.31,0.77,1.03,96.28,0.0,90.0
Karnali_Center,29.267,82.183,2025100102,2025-10-01 02:00:00,2025,10,1,2,9.44,97.7,1.02,1.41,99.69,0.0,90.0
